epoch,meadows,winter barley,corn,winter wheat,summer barley,clover,winter triticale
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21,0.9997671674161962,0.81104597346498,0.9989274989274989,1.0,1.0,0.9944131983502064,0.9985325852395339
22,0.998357413963576,0.6023141005862389,0.9995280995280995,0.9817226890756304,0.9929453262786596,0.9928008998875141,0.9944756150194217
23,0.9981883711287596,0.6046744831842026,1.0,0.9911764705882353,0.9945032333921223,0.994750656167979,0.9979715148899438
24,0.9988804899052722,0.6106757173711818,0.9983054483054484,0.9956670168067226,0.9980305702527925,0.9951631046119235,0.998144151920587
25,0.9965936274040762,0.5784634372107375,0.9987987987987988,0.9882878151260504,0.9933568489124045,0.9916385451818523,0.9950798446266725
26,0.9988390265684303,0.6201789571120027,0.9988202488202489,0.995299369747899,0.9959729570840682,0.9967754030746158,0.9980146741476047
27,0.9985870570599306,0.6389077445232954,1.0,0.9920168067226891,0.9984420928865373,0.9957630296212973,0.9940871817004747
28,0.9952157688259499,0.5224930576982414,0.9975546975546976,0.972531512605042,0.9727219282774838,0.983427071616048,0.9877859300820024
29,0.9980001913692468,0.5788028386300524,1.0,0.9919905462184874,0.993180482069371,0.9955005624296963,0.9937419076391887
30,0.9963288999457788,0.5341406973156434,0.9978335478335478,0.9832195378151259,0.9892710170487949,0.9891638545181852,0.9944324557617609
31,0.9966988804899054,0.5428571428571429,0.9947447447447447,0.9908350840336135,0.9917695473251029,0.9893138357705287,0.9933534743202417
32,0.9978821803336203,0.558361616784943,0.9994208494208493,0.9857142857142854,0.9889770723104055,0.9926134233220848,0.9921450151057403
33,0.9973080725927344,0.56036717062635,0.9969755469755469,0.9920693277310925,0.9926513815402704,0.9897637795275591,0.9959861890375485
34,0.9967626702388926,0.5092255476704721,0.9970398970398971,0.975656512605042,0.9833333333333334,0.9898012748406451,0.9896849374190764
35,0.9983191401141838,0.6008176488738044,1.0,0.9945378151260504,0.9972369194591416,0.9945631796025497,0.9978420371169615
36,0.9963926896947659,0.5164455414995373,0.9984770484770484,0.9878676470588237,0.9878894767783656,0.9865766779152606,0.9924902891670264
37,0.9949414729053042,0.5182968219685282,0.9986057486057486,0.9774159663865547,0.9818930041152263,0.9808023997000375,0.9856279671989642
38,0.9964277740567091,0.5325053995680346,0.9992921492921494,0.9711659663865548,0.974074074074074,0.9929133858267717,0.987138541217091
39,0.985334736707811,0.49105214439987666,0.995817245817246,0.6254464285714285,0.5691064079952969,0.9625421822272215,0.6441950798446265
40,0.9872452396899818,0.49143782783091644,0.9859716859716859,0.5666754201680672,0.5584656084656084,0.974315710536183,0.6057833405265429
41,0.9879341689790452,0.482335698858377,0.9880094380094381,0.6058823529411765,0.5829218106995884,0.9709411323584553,0.6419076391886059
42,0.9936752463879053,0.5386300524529467,0.9968897468897467,0.6324317226890757,0.5963256907701352,0.9836520434945631,0.6832542080276219
43,0.9815232992058176,0.4996914532551682,0.9940797940797941,0.5797794117647058,0.5455320399764844,0.9640794900637419,0.6057401812688821
44,0.9875195356106274,0.5105831533477323,0.9906048906048908,0.5950105042016807,0.5784832451499118,0.969591301087364,0.6296072507552869
45,0.9912576149012855,0.5258407898796668,0.992835692835693,0.6082720588235294,0.5635508524397412,0.978702662167229,0.6468709538195943
46,0.9916754377571525,0.564409132983647,0.996825396825397,0.6020220588235294,0.5839800117577895,0.9841769778777651,0.6474320241691843
47,0.9764360667240776,0.4929342795433509,0.9919562419562419,0.5663865546218487,0.49444444444444446,0.950543682039745,0.588260681916271
48,0.9836666347717923,0.4996451712434434,0.9939296439296439,0.5750262605042016,0.5032921810699589,0.9638920134983127,0.6104013810962452
49,0.9883838867094059,0.5004936747917309,0.9902187902187902,0.5708245798319328,0.5036155202821869,0.9700412448443945,0.6138109624514458
50,0.9864988996268299,0.48722616476396174,0.9871299871299871,0.5691439075630252,0.4763080540858318,0.9701912260967378,0.6044885627967198
51,0.98972347143814,0.5015427337241593,0.987859287859288,0.575078781512605,0.4781305114638448,0.974878140232471,0.6268018990073371
52,0.9884763818454374,0.48884603517432895,0.9848133848133849,0.5592174369747899,0.4905937683715461,0.9721784776902888,0.609279240397065
53,0.977239817561318,0.4717216908361617,0.9887172887172887,0.5651523109243698,0.49562022339800116,0.9480314960629921,0.6011221406991799
54,0.9889005836762031,0.5257790805307004,0.9949377949377949,0.5950367647058823,0.5576719576719577,0.9791151106111735,0.6282261545101424
55,0.9833987178260455,0.4941221845109534,0.9957099957099956,0.5862394957983194,0.5047325102880658,0.9640044994375703,0.6199395770392749
56,0.9858546231620579,0.48426411601357605,0.9921063921063921,0.605015756302521,0.5447677836566726,0.9696662917135358,0.6340526542943461
57,0.983743182470577,0.487750694230176,0.9932003432003431,0.6009191176470589,0.47342739564961783,0.9671916010498688,0.6206301251618472
58,0.9824610085159314,0.5246374575748226,0.9944658944658944,0.5397846638655462,0.45396825396825385,0.9689913760779904,0.5903754855416486
59,0.9904155902146525,0.5260876272755323,0.9924495924495924,0.5873424369747899,0.5164315108759553,0.9768653918260218,0.6307725507121277
60,0.981290466622014,0.4960968836778772,0.9906263406263407,0.5641281512605042,0.4747501469723691,0.961042369703787,0.595899870522227
61,0.9877427997320831,0.48233569885837707,0.9906692406692408,0.5738182773109244,0.4515873015873016,0.9758155230596177,0.6227449287872249
62,0.9849583771887858,0.4938290651033632,0.9906477906477907,0.5496323529411765,0.4821575543797766,0.9747656542932133,0.5917134225291324
63,0.986262877555577,0.5139617402036408,0.9954525954525953,0.5553571428571429,0.49182833627278066,0.9658042744656917,0.5941303409581354
64,0.9610978215800721,0.5010336315951868,0.988996138996139,0.5820115546218488,0.5111992945326278,0.7576677915260592,0.616184721622788
65,0.9603100181800786,0.5373495834618944,0.991870441870442,0.5384453781512605,0.49429747207524977,0.7742782152230971,0.5899870522227018
66,0.8744075527062802,0.5087164455414995,0.9902402402402403,0.5060661764705882,0.46651969429747203,0.6438320209973754,0.5678463530427277
67,0.6926163365547157,0.43606911447084235,0.9746675246675246,0.5626313025210085,0.42572016460905343,0.5607424071991001,0.5864479930945188
68,0.5725098076739068,0.4935359456957729,0.9872372372372372,0.5553308823529413,0.475896531452087,0.5448443944506937,0.5914113077255071
69,0.5241125251172136,0.5046744831842024,0.992063492063492,0.5628676470588236,0.4812463256907701,0.5429696287964004,0.59775571860164
70,0.509345198226645,0.49318111693921635,0.9856928356928358,0.5520745798319328,0.48697824808935913,0.5157105361829771,0.5901596892533448
71,0.531470672662903,0.496976241900648,0.9869583869583869,0.5634453781512605,0.4337742504409171,0.530933633295838,0.5895554596460941
72,0.5283513539374223,0.4860382597963591,0.98991848991849,0.5685399159663865,0.47633744855967075,0.5449943757030372,0.6092360811394044
73,0.5071795362485247,0.4961740203640852,0.987001287001287,0.5456144957983193,0.46690182245737794,0.538957630296213,0.5795425118687958
74,0.5372404554588078,0.49017278617710586,0.9934362934362934,0.5461659663865546,0.4742798353909465,0.5511811023622047,0.5829520932239965
75,0.5230249098969796,0.5023141005862389,0.9928785928785929,0.5919642857142857,0.49141681363903583,0.5504311961004874,0.6142425550280535
76,0.5659586004529072,0.4775069423017587,0.9869369369369368,0.5454306722689075,0.4656672545561434,0.567979002624672,0.582865774708675
77,0.5181673205115938,0.468080839247146,0.9833118833118835,0.5430409663865546,0.4068489124044679,0.5292463442069741,0.5646525679758307
78,0.4952508531878927,0.46187904967602594,0.9866366366366367,0.5530199579831933,0.4300999412110523,0.5230596175478066,0.5886491152352179
79,0.5459254297834337,0.5034094415303919,0.987987987987988,0.53125,0.45299823633156966,0.5578927634045745,0.5693569270608545
80,0.5202915191528721,0.4739586547361926,0.983955383955384,0.5456670168067227,0.499970605526161,0.5296962879640045,0.5886922744928786
81,0.5140815870889548,0.4882906510336316,0.9853496353496354,0.5357405462184873,0.4346266901822457,0.5241469816272967,0.5690979715148898
82,0.528453417535802,0.4654581919160753,0.9861432861432861,0.5176733193277312,0.4277483833039389,0.5341207349081365,0.5786361674579197
83,0.5186106592670557,0.5026535020055538,0.9852209352209352,0.521953781512605,0.4294238683127572,0.5482564679415074,0.5585671126456625
84,0.4849807036009313,0.4663066954643628,0.9348133848133848,0.5471638655462184,0.47613168724279836,0.5061867266591676,0.5760897712559344
85,0.49742608362836094,0.46573588398642396,0.5286143286143286,0.5299632352941176,0.4588771310993533,0.5224221972253469,0.5757444971946482
86,0.49926003891174686,0.4901573588398642,0.5322393822393822,0.5362657563025209,0.479482657260435,0.5176602924634421,0.5687958567112645
87,0.4526552483015979,0.4813637766121568,0.5513299013299012,0.5278098739495798,0.453556731334509,0.5128983877015373,0.5661199827362969
88,0.5162536280419737,0.4815797593335391,0.5435435435435435,0.5195378151260504,0.4588477366255144,0.5323584551931009,0.5403107466551575
89,0.4708321372755398,0.463992594878124,0.4686829686829687,0.5408088235294117,0.4781893004115226,0.5023622047244095,0.5895123003884334
90,0.4781870953337799,0.474282628818266,0.49416559416559425,0.5293067226890756,0.45320399764844205,0.5172103487064118,0.5716875269745361
91,0.4773897234714382,0.4810552298673249,0.5242814242814243,0.5300682773109243,0.44847148736037623,0.5176227971503562,0.5574018126888217
92,0.4635409689662871,0.484156124652885,0.5163234663234663,0.5694852941176469,0.442798353909465,0.5102737157855268,0.5862753560638756
93,0.4142761458233662,0.4656278926257328,0.5618618618618618,0.5389968487394957,0.4741328630217519,0.4736782902137233,0.5659041864479931
94,0.5480751443243072,0.4449552607219994,0.4577434577434578,0.5184086134453781,0.42921810699588475,0.5317960254968128,0.5415623651273198
95,0.4759448856568749,0.46437827830916384,0.5114543114543114,0.5311186974789917,0.41713697824808943,0.5047619047619047,0.557358653431161
96,0.4907058335725449,0.4663529774760876,0.4627198627198627,0.5036239495798318,0.48045267489711935,0.5170228721409824,0.5464825205006474
97,0.47424488884636234,0.47699784017278624,0.5699914199914199,0.5122899159663865,0.422663139329806,0.5157105361829771,0.5447561501942165
98,0.48176570025196946,0.4485961123110151,0.47303732303732304,0.5434611344537814,0.46255144032921813,0.5097487814023247,0.5741907639188606
99,0.47492424967307756,0.4834773218142549,0.48968253968253966,0.5370798319327731,0.4313345091122869,0.5039370078740157,0.5466983167889512
